dataset,k,temperature,alpha,max_depth,accuracy,f1_score,precision,recall,timestamp
uci,,2,0.7,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T10:55:09.579005
uci,,2,0.7,5,0.8115,0.7784549601442508,0.7930547187058052,0.8115,2025-09-15T10:55:09.619994
uci,,2,0.7,6,0.8066666666666666,0.7832146979178568,0.7845792985549398,0.8066666666666666,2025-09-15T10:55:09.664378
uci,,2,0.7,7,0.8068333333333333,0.7820599836850012,0.7845571609469602,0.8068333333333333,2025-09-15T10:55:09.713416
uci,,2,0.7,8,0.8058333333333333,0.7873407935307762,0.7852826718053161,0.8058333333333333,2025-09-15T10:55:09.766054
uci,,2,0.8,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T10:55:09.806497
uci,,2,0.8,5,0.8115,0.7784549601442508,0.7930547187058052,0.8115,2025-09-15T10:55:09.848830
uci,,2,0.8,6,0.8066666666666666,0.7832146979178568,0.7845792985549398,0.8066666666666666,2025-09-15T10:55:09.892936
uci,,2,0.8,7,0.8068333333333333,0.7820599836850012,0.7845571609469602,0.8068333333333333,2025-09-15T10:55:09.940728
uci,,2,0.8,8,0.8058333333333333,0.7873407935307762,0.7852826718053161,0.8058333333333333,2025-09-15T10:55:09.994117
uci,,2,0.9,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T10:55:10.034037
uci,,2,0.9,5,0.8115,0.7784549601442508,0.7930547187058052,0.8115,2025-09-15T10:55:10.075949
uci,,2,0.9,6,0.8066666666666666,0.7832146979178568,0.7845792985549398,0.8066666666666666,2025-09-15T10:55:10.120081
uci,,2,0.9,7,0.8068333333333333,0.7820599836850012,0.7845571609469602,0.8068333333333333,2025-09-15T10:55:10.166789
uci,,2,0.9,8,0.8058333333333333,0.7873407935307762,0.7852826718053161,0.8058333333333333,2025-09-15T10:55:10.219439
uci,,2,1.0,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T10:55:10.260280
uci,,2,1.0,5,0.8115,0.7784549601442508,0.7930547187058052,0.8115,2025-09-15T10:55:10.303327
uci,,2,1.0,6,0.8066666666666666,0.7832146979178568,0.7845792985549398,0.8066666666666666,2025-09-15T10:55:10.347610
uci,,2,1.0,7,0.8068333333333333,0.7820599836850012,0.7845571609469602,0.8068333333333333,2025-09-15T10:55:10.395852
uci,,2,1.0,8,0.8058333333333333,0.7873407935307762,0.7852826718053161,0.8058333333333333,2025-09-15T10:55:10.447696
uci,,3,0.0,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T10:55:10.487923
uci,,3,0.0,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-15T10:55:10.530025
uci,,3,0.0,6,0.8071666666666667,0.7839334048990594,0.7853035974511213,0.8071666666666667,2025-09-15T10:55:10.572747
uci,,3,0.0,7,0.8058333333333333,0.7766946873744434,0.7828165793052735,0.8058333333333333,2025-09-15T10:55:10.618601
uci,,3,0.0,8,0.7993333333333333,0.7732003845990643,0.7738383307250913,0.7993333333333333,2025-09-15T10:55:10.669045
uci,,3,0.1,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T10:55:10.710346
uci,,3,0.1,5,0.8115,0.7784549601442508,0.7930547187058052,0.8115,2025-09-15T10:55:10.751871
uci,,3,0.1,6,0.8066666666666666,0.7832146979178568,0.7845792985549398,0.8066666666666666,2025-09-15T10:55:10.796577
uci,,3,0.1,7,0.8063333333333333,0.784505426749103,0.7845729760794167,0.8063333333333333,2025-09-15T10:55:10.843948
uci,,3,0.1,8,0.8063333333333333,0.780222431194515,0.7836776584532269,0.8063333333333333,2025-09-15T10:55:10.895640
uci,,3,0.2,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T10:55:10.937069
uci,,3,0.2,5,0.8115,0.7784549601442508,0.7930547187058052,0.8115,2025-09-15T10:55:10.979675
uci,,3,0.2,6,0.8066666666666666,0.7832146979178568,0.7845792985549398,0.8066666666666666,2025-09-15T10:55:11.023025
uci,,3,0.2,7,0.8063333333333333,0.784505426749103,0.7845729760794167,0.8063333333333333,2025-09-15T10:55:11.070493
uci,,3,0.2,8,0.8063333333333333,0.780222431194515,0.7836776584532269,0.8063333333333333,2025-09-15T10:55:11.123130
uci,,3,0.3,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T10:55:11.163857
uci,,3,0.3,5,0.8115,0.7784549601442508,0.7930547187058052,0.8115,2025-09-15T10:55:11.207021
uci,,3,0.3,6,0.8066666666666666,0.7832146979178568,0.7845792985549398,0.8066666666666666,2025-09-15T10:55:11.251080
uci,,3,0.3,7,0.8063333333333333,0.784505426749103,0.7845729760794167,0.8063333333333333,2025-09-15T10:55:11.298683
uci,,3,0.3,8,0.8063333333333333,0.780222431194515,0.7836776584532269,0.8063333333333333,2025-09-15T10:55:11.352369
uci,,3,0.4,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T10:55:11.393871
uci,,3,0.4,5,0.8115,0.7784549601442508,0.7930547187058052,0.8115,2025-09-15T10:55:11.435414
uci,,3,0.4,6,0.8066666666666666,0.7832146979178568,0.7845792985549398,0.8066666666666666,2025-09-15T10:55:11.480783
uci,,3,0.4,7,0.8063333333333333,0.784505426749103,0.7845729760794167,0.8063333333333333,2025-09-15T10:55:11.527910
uci,,3,0.4,8,0.8063333333333333,0.780222431194515,0.7836776584532269,0.8063333333333333,2025-09-15T10:55:11.580391
uci,,3,0.5,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T10:55:11.622007
uci,,3,0.5,5,0.8115,0.7784549601442508,0.7930547187058052,0.8115,2025-09-15T10:55:11.662864
uci,,3,0.5,6,0.8066666666666666,0.7832146979178568,0.7845792985549398,0.8066666666666666,2025-09-15T10:55:11.706955
uci,,3,0.5,7,0.8063333333333333,0.784505426749103,0.7845729760794167,0.8063333333333333,2025-09-15T10:55:11.754964
uci,,3,0.5,8,0.8063333333333333,0.780222431194515,0.7836776584532269,0.8063333333333333,2025-09-15T10:55:11.807061
uci,,3,0.6,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T10:55:11.847849
uci,,3,0.6,5,0.8115,0.7784549601442508,0.7930547187058052,0.8115,2025-09-15T10:55:11.889717
uci,,3,0.6,6,0.8066666666666666,0.7832146979178568,0.7845792985549398,0.8066666666666666,2025-09-15T10:55:11.934938
uci,,3,0.6,7,0.8063333333333333,0.784505426749103,0.7845729760794167,0.8063333333333333,2025-09-15T10:55:11.982141
uci,,3,0.6,8,0.8063333333333333,0.780222431194515,0.7836776584532269,0.8063333333333333,2025-09-15T10:55:12.035012
uci,,3,0.7,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T10:55:12.076421
uci,,3,0.7,5,0.8115,0.7784549601442508,0.7930547187058052,0.8115,2025-09-15T10:55:12.118128
uci,,3,0.7,6,0.8066666666666666,0.7832146979178568,0.7845792985549398,0.8066666666666666,2025-09-15T10:55:12.163394
uci,,3,0.7,7,0.8063333333333333,0.784505426749103,0.7845729760794167,0.8063333333333333,2025-09-15T10:55:12.210673
uci,,3,0.7,8,0.8063333333333333,0.780222431194515,0.7836776584532269,0.8063333333333333,2025-09-15T10:55:12.262809
uci,,3,0.8,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T10:55:12.304097
uci,,3,0.8,5,0.8115,0.7784549601442508,0.7930547187058052,0.8115,2025-09-15T10:55:12.345865
uci,,3,0.8,6,0.8066666666666666,0.7832146979178568,0.7845792985549398,0.8066666666666666,2025-09-15T10:55:12.390195
uci,,3,0.8,7,0.8063333333333333,0.784505426749103,0.7845729760794167,0.8063333333333333,2025-09-15T10:55:12.438656
uci,,3,0.8,8,0.8063333333333333,0.780222431194515,0.7836776584532269,0.8063333333333333,2025-09-15T10:55:12.491181
uci,,3,0.9,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T10:55:12.531609
uci,,3,0.9,5,0.8115,0.7784549601442508,0.7930547187058052,0.8115,2025-09-15T10:55:12.574231
uci,,3,0.9,6,0.8066666666666666,0.7832146979178568,0.7845792985549398,0.8066666666666666,2025-09-15T10:55:12.619816
uci,,3,0.9,7,0.8063333333333333,0.784505426749103,0.7845729760794167,0.8063333333333333,2025-09-15T10:55:12.667226
uci,,3,0.9,8,0.8063333333333333,0.780222431194515,0.7836776584532269,0.8063333333333333,2025-09-15T10:55:12.721783
uci,,3,1.0,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T10:55:12.762013
uci,,3,1.0,5,0.8115,0.7784549601442508,0.7930547187058052,0.8115,2025-09-15T10:55:12.803448
uci,,3,1.0,6,0.8066666666666666,0.7832146979178568,0.7845792985549398,0.8066666666666666,2025-09-15T10:55:12.847891
uci,,3,1.0,7,0.8063333333333333,0.784505426749103,0.7845729760794167,0.8063333333333333,2025-09-15T10:55:12.895249
uci,,3,1.0,8,0.8063333333333333,0.780222431194515,0.7836776584532269,0.8063333333333333,2025-09-15T10:55:12.947841
uci,,4,0.0,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T10:55:12.989196
uci,,4,0.0,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-15T10:55:13.029978
uci,,4,0.0,6,0.8071666666666667,0.7839334048990594,0.7853035974511213,0.8071666666666667,2025-09-15T10:55:13.073081
uci,,4,0.0,7,0.8058333333333333,0.7766946873744434,0.7828165793052735,0.8058333333333333,2025-09-15T10:55:13.118647
uci,,4,0.0,8,0.7993333333333333,0.7732003845990643,0.7738383307250913,0.7993333333333333,2025-09-15T10:55:13.169204
uci,,4,0.1,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T10:55:13.210245
uci,,4,0.1,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-15T10:55:13.252131
uci,,4,0.1,6,0.8066666666666666,0.7832146979178568,0.7845792985549398,0.8066666666666666,2025-09-15T10:55:13.296874
uci,,4,0.1,7,0.8063333333333333,0.7779220950273797,0.7835639361934534,0.8063333333333333,2025-09-15T10:55:13.343611
uci,,4,0.1,8,0.8063333333333333,0.780222431194515,0.7836776584532269,0.8063333333333333,2025-09-15T10:55:13.397932
uci,,4,0.2,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T10:55:13.438614
uci,,4,0.2,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-15T10:55:13.480706
uci,,4,0.2,6,0.8066666666666666,0.7832146979178568,0.7845792985549398,0.8066666666666666,2025-09-15T10:55:13.526071
uci,,4,0.2,7,0.8063333333333333,0.7779220950273797,0.7835639361934534,0.8063333333333333,2025-09-15T10:55:13.573183
uci,,4,0.2,8,0.8063333333333333,0.780222431194515,0.7836776584532269,0.8063333333333333,2025-09-15T10:55:13.624953
uci,,4,0.3,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T10:55:13.666730
uci,,4,0.3,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-15T10:55:13.708315
uci,,4,0.3,6,0.8066666666666666,0.7832146979178568,0.7845792985549398,0.8066666666666666,2025-09-15T10:55:13.752867
uci,,4,0.3,7,0.8063333333333333,0.7779220950273797,0.7835639361934534,0.8063333333333333,2025-09-15T10:55:13.799644
uci,,4,0.3,8,0.8063333333333333,0.780222431194515,0.7836776584532269,0.8063333333333333,2025-09-15T10:55:13.851892
uci,,4,0.4,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T10:55:13.892640
uci,,4,0.4,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-15T10:55:13.935083
uci,,4,0.4,6,0.8066666666666666,0.7832146979178568,0.7845792985549398,0.8066666666666666,2025-09-15T10:55:13.979257
uci,,4,0.4,7,0.8063333333333333,0.7779220950273797,0.7835639361934534,0.8063333333333333,2025-09-15T10:55:14.026383
uci,,4,0.4,8,0.8063333333333333,0.780222431194515,0.7836776584532269,0.8063333333333333,2025-09-15T10:55:14.078838
uci,,4,0.5,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T10:55:14.119419
uci,,4,0.5,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-15T10:55:14.161212
uci,,4,0.5,6,0.8066666666666666,0.7832146979178568,0.7845792985549398,0.8066666666666666,2025-09-15T10:55:14.205861
uci,,4,0.5,7,0.8063333333333333,0.7779220950273797,0.7835639361934534,0.8063333333333333,2025-09-15T10:55:14.253181
uci,,4,0.5,8,0.8063333333333333,0.780222431194515,0.7836776584532269,0.8063333333333333,2025-09-15T10:55:14.305532
uci,,4,0.6,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T10:55:14.346516
uci,,4,0.6,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-15T10:55:14.389624
uci,,4,0.6,6,0.8066666666666666,0.7832146979178568,0.7845792985549398,0.8066666666666666,2025-09-15T10:55:14.433805
uci,,4,0.6,7,0.8063333333333333,0.7779220950273797,0.7835639361934534,0.8063333333333333,2025-09-15T10:55:14.481756
uci,,4,0.6,8,0.8063333333333333,0.780222431194515,0.7836776584532269,0.8063333333333333,2025-09-15T10:55:14.535305
uci,,4,0.7,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T10:55:14.575351
uci,,4,0.7,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-15T10:55:14.617657
uci,,4,0.7,6,0.8066666666666666,0.7832146979178568,0.7845792985549398,0.8066666666666666,2025-09-15T10:55:14.662915
uci,,4,0.7,7,0.8063333333333333,0.7779220950273797,0.7835639361934534,0.8063333333333333,2025-09-15T10:55:14.709411
uci,,4,0.7,8,0.8063333333333333,0.780222431194515,0.7836776584532269,0.8063333333333333,2025-09-15T10:55:14.763067
